lid,title,ds_source,eff_level,dispatch_authority,effective_range,province
695232aeb8fdecc77c840a8f295d5e3e,衡阳市人民政府办公室关于印发《2018年〈政府工作报告〉重点工作责任分解表》的通知,fg_crawl_pkulaw,地方法规/文件,81708,,
3bfd284d042aaf24c9c0e9aa0e25b86e,广西壮族自治区人民政府关于陈保善同志免职的通知,fg_crawl_pkulaw,地方法规/文件,82002,,
230e18965b90ba943bce301395d03b37,广州市人民政府法制办公室关于公布2018年1月广州市部门规范性文件目录的通告,fg_crawl_pkulaw,地方法规/文件,81905,,
d4f3a79e2ca48e0494b79fdbd9308d91,吕梁市环境保护工作领导小组关于印发吕梁市区及周边地区大气污染控制十条措施的通知,fg_crawl_pkulaw,地方法规/文件,804380013,,
ea29e5e0f9619b5a39bf78a2fdab1d7f,铜仁市人民政府关于郭德强等同志任免职的通知,fg_crawl_pkulaw,地方法规/文件,82277,,
10bc3ac2f4956b7cc4ca35f4c81abb20,普洱市人民政府办公室关于印发普洱市2018年道路交通安全工作要点的通知,fg_crawl_pkulaw,地方法规/文件,82323,,
2253ff8ec162900307a58b0aa6f8e513,云南省人民政府关于聘任第五任云南省人民政府法律顾问的决定,fg_crawl_pkulaw,地方法规/文件,82302,,
d5cd7ee4d9ca60683033d18ee6fd2cb1,中国银监会甘南监管分局关于同意中国农业银行股份有限公司临潭郊口分理处升格的批复,fg_crawl_pkulaw,地方法规/文件,中国银监会甘南监管分局,,
6eb8ff1dbcafc022c724c97159f8eea5,长沙市商务局、长沙市财政局关于做好2017年5―10月口岸多式联运发展专项资金申报工作的通知,fg_crawl_pkulaw,地方法规/文件,"817060018,817060008",,
791177e9951a13c57b4b2cd2133083e4,四川省经济和信息化委员会、四川省财政厅关于做好2018年四川省中小企业发展专项资金项目申报工作的通知,fg_crawl_pkulaw,地方法规/文件,"821030152,821030008",,
94fcefbfd112fdfd0274f94cc297b8b9,福州市行政（市民）服务中心管委会关于2017年8月份标兵单位、先进单位和服务标兵、先进个人评选结果的通知,fg_crawl_pkulaw,地方法规/文件,813060204,,
c937009e899093d994a7466f567f876a,福建省工商局关于做好整治虚假违法广告部际联席会议2017年联合督查迎检工作的通知,fg_crawl_pkulaw,地方法规/文件,813030020,,
a8e78ab55d5c049503eaf21676cef46a,郑州市人民政府办公厅关于印发郑州市教育事业发展“十三五”规划的通知,fg_crawl_pkulaw,地方法规/文件,81605,,
7f0dde3927e6705d25852be3d0eed64d,安徽省经济和信息化委员会关于开展2018年钢铁规范企业动态管理的通知,fg_crawl_pkulaw,地方法规/文件,812030145,,
8961fac51da458fca236aebe2dfb060d,安徽省交通运输厅关于废止部分厅规范性文件的决定,fg_crawl_pkulaw,地方法规/文件,812030015,,
f53f2eb5628849594f0867f98b3423c0,安徽省住房和城乡建设厅关于细化下达2018年全省城市老旧小区整治改造计划的通知,fg_crawl_pkulaw,地方法规/文件,812030014,,
f4e146fd28a151c35ae6a06d9332a74e,安徽省财政厅、安徽省国家税务局、安徽省地方税务局关于公布安徽省2017年第二批具有免税资格的非营利组织名单的通知,fg_crawl_pkulaw,地方法规/文件,"812030008,812030009,812030010",,
3408d5894552bb700bdb4c641d335286,山东省国际承包劳务商会关于赴甘肃省对接外派劳务资源的通知,fg_crawl_pkulaw,地方法规/文件,815031042,,
928dfc52047205718e1856bd832d5d77,吕梁市食品药品监督管理局关于发放2017年第二十一批食品生产许可证书的通知,fg_crawl_pkulaw,地方法规/文件,804380106,,
c9b4cdc6daa94f93d8ffbd9e14b9a960,淄博市人民政府办公厅关于建立淄博市税收保障工作联席会议制度的通知,fg_crawl_pkulaw,地方法规/文件,81514,,
7c2d92aace02dea2a4741502b09960c0,阳泉市科学技术局关于转发省科技厅组织参加第二十四届中国杨凌农业高新科技成果博览会的通知,fg_crawl_pkulaw,地方法规/文件,804140005,,
10fa7038371e07b440f437bbdde891ee,三亚市文化广电出版体育局关于做好旅游旺季文化市场整治工作的通知,fg_crawl_pkulaw,地方法规/文件,830280110,,
c3733b5d379de14d68bf8d67eba6d164,青海省财政厅关于预拨2017年城镇保障性安居工程专项资金的通知,fg_crawl_pkulaw,地方法规/文件,827030008,,
af37a32f90f0d05a81977358acb2b4d8,北京市密云区人民政府关于人事任免职事项的通知,fg_crawl_pkulaw,地方法规/文件,801030497,,
