lid,title,ds_source,eff_level,dispatch_authority,effective_range,province
3139575c33eb07756248c9b556a53634,滁州市财政局　滁州市人力资源和社会保障局　中国人民银行滁州市中心支行转发《财政部人力资源和社会保障部中国人民银行关于加强小额担保贷款财政贴息资金管理的通知》的通知,fg_lvshangsite,地方法规/文件,"滁州市财政局,市人力资源和社会保障局,中国人民银行滁州市中心支行",滁州市,安徽省
4e980afd05493185cea02cfc9771e8d4,重庆市国土房管局关于在两江新区等四个区实施不动产统一登记制度有关事项的通告,fg_lvshangsite,地方法规/文件,重庆市国土资源和房屋管理局,直辖市级法规,重庆市
b792900dbe54ae14f50b28d2b6e6f60d,关于加快融资担保行业发展的实施意见,fg_lvshangsite,地方法规/文件,青岛市人民政府,青岛市,山东省
a907dfaf4f53efeabcf130a28fdc8dee,关于南平市鑫源融资担保有限公司变更营业地址的批复,fg_lvshangsite,地方法规/文件,福建省经济和信息化委员会,福建省级法规,福建省
7f5bddae6cbed27c788135445e4572f6,关于开展市直行政事业单位国有资产清查与核实工作的通知,fg_lvshangsite,地方法规/文件,安庆市人民政府,安庆市,安徽省
5753ab1d79f88ec2d0a7d18779e9f2ad,关于印发《四川省属企业境外国有产权管理暂行办法》的通知,fg_lvshangsite,地方法规/文件,四川省人民政府国有资产监督管理委员会,四川省级法规,四川省
d602606386558ff5050fbe6af1d3ceeb,关于同意换发福建中穗融资担保有限责任公司融资性担保机构经营许可证的批复,fg_lvshangsite,地方法规/文件,福建省经济和信息化委员会,福建省级法规,福建省
ba2ed7add7863864a1e56695705c3cb1,关于实施二次小额担保贷款工作的通知,fg_lvshangsite,地方法规/文件,铜陵市人力资源和社会保障局,铜陵市,安徽省
17d9504eb607fbbea7c4e6cc02aeb173,景德镇市人民政府关于维护市枫树山林场国有林权稳定的通知,fg_lvshangsite,地方法规/文件,景德镇市人民政府,景德镇市,江西省
b7ce00459cadde663ded590a7dfea119,关于做好融资性担保机构年度报表报送工作的通知,fg_lvshangsite,地方法规/文件,福建省融资性担保业务监管联席会议,福建省级法规,福建省
dbb47e031b43dde77067cfb37096991a,大连市政府金融工作办公室关于2009年1－8月全市小额担保贷款情况的通报,fg_lvshangsite,地方法规/文件,大连市人民政府金融工作办公室,大连市,辽宁省
3ed3154ae95b554d6bcab9fb162bba19,关于同意注销福建骏乘融资担保有限公司融资性担保机构经营许可证的批复,fg_lvshangsite,地方法规/文件,福建省经济和信息化委员会,福建省级法规,福建省
b91cf4c5a6922c0d70da0010ec14098e,关于市级行政事业单位全面实施江苏省行政事业单位国有资产管理信息系统的通知,fg_lvshangsite,地方法规/文件,常州市财政局,常州市,江苏省
6fdc76f89c907deac1ba7bca636602dd,永定县人民政府关于印发永定县政府经济合同管理暂行规定的通知,fg_lvshangsite,地方法规/文件,福建省龙岩市永定县人民政府,龙岩市,福建省
663106212ccd5fc947893e20b447a2c3,关于2011年度天津市典当行年审结果的公告,fg_lvshangsite,地方法规/文件,天津市商务委员会,直辖市级法规,天津市
